DATA,IATA_CODE,tavg,tmin,tmax,prcp,snow
2015-03-14,ABY,19.2,13.3,27.8,0.3,0.0
2015-03-15,ABY,19.5,12.2,28.3,0.0,0.0
2015-03-16,ABY,18.6,7.8,28.9,0.0,
2015-03-17,ABY,20.4,11.1,29.4,0.0,0.0
2015-03-18,ABY,20.3,12.2,26.7,0.0,0.0
2015-03-19,ABY,18.5,15.6,22.8,3.0,0.0
2015-03-20,ABY,18.9,14.4,27.2,8.6,0.0
2015-03-21,ABY,21.7,17.2,27.8,0.0,0.0
2015-03-22,ABY,18.7,16.1,20.6,2.8,0.0
2015-03-23,ABY,16.3,14.4,18.3,4.1,0.0
2015-03-24,ABY,16.9,14.4,21.7,0.0,0.0
2015-03-25,ABY,19.4,13.9,26.1,0.0,0.0
2015-03-26,ABY,18.2,13.9,23.9,3.8,0.0
2015-03-27,ABY,16.2,10.0,18.3,0.0,0.0
2015-03-28,ABY,10.2,4.4,16.1,0.0,0.0
2015-03-29,ABY,11.9,5.6,18.3,0.0,0.0
2015-03-30,ABY,15.6,7.2,25.6,0.0,0.0
2015-03-31,ABY,19.9,13.3,27.8,0.0,0.0
2015-01-01,ACT,2.0,1.0,3.0,5.6,0.0
2015-01-02,ACT,3.6,3.0,4.0,6.1,0.0
2015-01-03,ACT,6.4,3.0,14.0,8.6,0.0
2015-01-04,ACT,2.6,-2.0,6.0,0.0,0.0
2015-01-05,ACT,1.4,-4.0,9.0,0.0,0.0
2015-01-06,ACT,7.5,0.0,16.0,0.0,0.0
2015-01-07,ACT,4.7,-4.3,7.8,0.0,0.0
2015-01-08,ACT,-2.3,-8.0,3.0,0.0,0.0
2015-01-09,ACT,1.5,1.0,2.0,0.8,0.0
2015-01-10,ACT,0.8,-1.0,2.0,7.9,0.0
2015-01-11,ACT,4.2,1.0,7.0,9.1,0.0
2015-01-12,ACT,5.6,2.0,7.0,0.0,0.0
2015-01-13,ACT,2.4,1.0,4.0,0.0,0.0
2015-01-14,ACT,3.6,3.0,6.0,0.0,0.0
2015-01-15,ACT,5.8,1.0,13.0,0.0,0.0
2015-01-16,ACT,7.0,-1.0,17.0,0.0,0.0
2015-01-17,ACT,11.7,5.0,22.0,0.0,0.0
2015-01-18,ACT,10.5,-1.0,21.0,0.0,0.0
2015-01-19,ACT,12.5,5.0,22.0,0.0,0.0
2015-01-20,ACT,10.5,1.0,21.0,0.0,0.0
2015-01-21,ACT,9.4,7.0,13.0,6.1,0.0
2015-01-22,ACT,6.3,5.0,8.9,33.3,0.0
2015-01-23,ACT,5.6,2.0,10.0,0.3,0.0
2015-01-24,ACT,7.0,-1.0,17.0,0.0,0.0
2015-01-25,ACT,10.3,3.0,19.0,0.0,0.0
2015-01-26,ACT,11.7,1.0,23.0,0.0,0.0
2015-01-27,ACT,14.9,7.0,26.0,0.0,0.0
2015-01-28,ACT,16.5,3.9,26.7,0.0,0.0
2015-01-29,ACT,14.9,8.0,21.0,0.0,0.0
2015-01-30,ACT,9.5,7.0,13.0,0.0,0.0
2015-01-31,ACT,10.0,7.0,14.0,10.7,0.0
2015-02-01,ACT,13.4,4.0,18.0,0.0,0.0
2015-02-02,ACT,2.4,-2.0,7.0,0.0,0.0
2015-02-03,ACT,5.0,2.0,9.0,0.0,0.0
2015-02-04,ACT,9.2,4.0,14.0,0.0,0.0
2015-02-05,ACT,3.0,1.0,7.0,0.0,0.0
2015-02-06,ACT,7.8,3.0,15.0,0.0,0.0
2015-02-07,ACT,12.1,4.0,21.0,0.0,0.0
2015-02-08,ACT,17.2,11.0,25.0,0.0,0.0
2015-02-09,ACT,15.0,6.0,26.0,0.0,0.0
2015-02-10,ACT,15.2,3.0,26.0,0.0,0.0
2015-02-11,ACT,15.0,7.0,23.0,0.0,0.0
2015-02-12,ACT,9.1,4.0,14.0,0.0,0.0
2015-02-13,ACT,9.8,-0.5,20.0,0.0,0.0
2015-02-14,ACT,15.2,3.0,26.0,0.0,0.0
2015-02-15,ACT,16.0,11.0,21.0,0.0,0.0
2015-02-16,ACT,4.2,1.0,18.0,10.7,0.0
2015-02-17,ACT,3.6,-1.0,11.0,0.0,0.0
2015-02-18,ACT,7.0,-2.0,17.0,0.0,0.0
2015-02-19,ACT,10.3,2.0,19.0,0.0,0.0
2015-02-20,ACT,16.6,11.0,22.0,0.0,0.0
2015-02-21,ACT,15.5,8.0,19.0,0.0,0.0
2015-02-22,ACT,6.2,1.0,9.0,5.6,0.0
2015-02-23,ACT,-1.2,-2.0,1.0,4.1,0.0
2015-02-24,ACT,-0.6,-2.0,2.0,0.0,0.0
2015-02-25,ACT,3.8,0.0,11.0,9.1,0.0
2015-02-26,ACT,1.6,-1.0,4.0,0.0,0.0
2015-02-27,ACT,-1.2,-2.0,1.0,0.5,0.0
2015-02-28,ACT,-0.5,-2.0,1.0,1.8,0.0
2015-03-01,ACT,2.4,1.0,4.0,3.8,0.0
2015-03-02,ACT,3.3,2.0,4.0,0.3,0.0
2015-03-03,ACT,8.3,4.0,14.0,1.0,0.0
2015-03-04,ACT,9.8,0.0,16.0,8.9,0.0
2015-03-05,ACT,0.4,-3.2,5.6,6.4,3.0
2015-03-06,ACT,3.0,-5.0,11.0,0.0,0.0
2015-03-07,ACT,6.9,-1.0,16.0,0.0,0.0
2015-03-08,ACT,8.7,8.0,10.0,3.3,0.0
2015-03-09,ACT,9.4,9.0,10.0,25.7,0.0
2015-03-10,ACT,11.3,9.0,14.0,0.0,0.0
2015-03-11,ACT,12.5,10.0,15.0,0.0,0.0
2015-03-12,ACT,13.8,9.0,20.0,0.0,0.0
2015-03-13,ACT,15.8,13.0,21.0,0.0,0.0
2015-03-14,ACT,15.7,9.0,22.0,0.0,0.0
2015-03-15,ACT,14.7,9.0,20.0,0.0,0.0
2015-03-16,ACT,17.2,9.0,26.0,0.0,0.0
2015-03-17,ACT,20.0,17.0,24.0,0.0,0.0
2015-03-18,ACT,17.5,14.0,23.0,4.8,0.0
2015-03-19,ACT,19.1,14.0,25.0,0.0,0.0
2015-03-20,ACT,15.7,13.0,21.0,11.9,0.0
2015-03-21,ACT,13.6,12.0,16.0,6.1,0.0
2015-03-22,ACT,15.5,13.0,19.0,0.0,0.0
2015-03-23,ACT,15.9,9.0,24.0,0.0,0.0
2015-03-24,ACT,19.7,14.0,25.0,0.0,0.0
2015-03-25,ACT,20.9,16.0,27.0,0.0,0.0
2015-03-26,ACT,14.9,10.0,20.0,0.3,0.0
2015-03-27,ACT,14.5,4.0,24.0,0.0,0.0
2015-03-28,ACT,18.2,8.0,29.0,0.0,0.0
2015-03-29,ACT,20.4,11.1,27.8,0.0,0.0
2015-03-30,ACT,20.9,17.0,27.0,0.0,0.0
2015-03-31,ACT,22.4,18.0,28.0,0.0,0.0
2015-01-01,ACV,4.2,-1.1,12.2,0.0,0.0
2015-01-02,ACV,6.8,1.7,11.7,0.0,0.0
2015-01-03,ACV,6.7,2.2,11.1,0.0,0.0
2015-01-04,ACV,9.0,5.6,13.3,0.3,0.0
2015-01-05,ACV,8.9,5.6,13.9,0.0,0.0
2015-01-06,ACV,9.3,5.0,18.3,0.0,0.0
2015-01-07,ACV,10.9,5.6,21.7,0.0,0.0
2015-01-08,ACV,10.8,6.1,16.7,0.0,0.0
2015-01-09,ACV,9.8,5.6,13.3,0.0,0.0
2015-01-10,ACV,10.4,8.9,11.7,0.0,0.0
2015-01-11,ACV,10.1,7.2,12.2,0.0,0.0
2015-01-12,ACV,10.3,6.7,12.8,0.0,0.0
2015-01-13,ACV,8.8,3.9,15.6,0.0,0.0
2015-01-14,ACV,8.8,3.3,15.0,0.0,0.0
2015-01-15,ACV,12.4,8.3,16.7,4.8,0.0
2015-01-16,ACV,12.7,11.7,14.4,7.9,0.0
2015-01-17,ACV,15.1,13.3,17.2,9.1,0.0
2015-01-18,ACV,11.8,7.2,14.4,12.7,0.0
2015-01-19,ACV,7.5,2.8,12.8,0.0,0.0
2015-01-20,ACV,6.4,1.7,12.8,0.0,0.0
2015-01-21,ACV,6.6,1.7,12.2,0.0,0.0
2015-01-22,ACV,9.0,6.1,14.4,0.0,0.0
2015-01-23,ACV,9.2,4.4,15.0,0.0,0.0
2015-01-24,ACV,9.6,5.6,16.1,0.0,0.0
2015-01-25,ACV,12.5,7.8,18.9,0.0,0.0
2015-01-26,ACV,8.9,5.6,13.3,0.0,0.0
2015-01-27,ACV,10.5,8.3,13.3,0.0,0.0
2015-01-28,ACV,9.5,5.6,13.9,0.0,0.0
2015-01-29,ACV,9.5,5.6,12.8,0.0,0.0
2015-01-30,ACV,10.1,5.6,13.9,0.0,0.0
2015-01-31,ACV,9.0,3.9,16.7,0.0,0.0
2015-02-01,ACV,11.4,6.1,16.7,0.0,0.0
2015-02-02,ACV,13.3,11.1,15.0,23.9,0.0
2015-02-03,ACV,13.5,12.2,14.4,0.8,0.0
2015-02-04,ACV,12.4,10.0,14.4,0.0,0.0
2015-02-05,ACV,14.9,13.3,16.7,29.0,0.0
2015-02-06,ACV,15.3,14.4,18.3,40.6,0.0
2015-02-07,ACV,15.5,12.8,18.3,0.5,0.0
2015-02-08,ACV,16.2,11.7,18.9,7.9,0.0
2015-02-09,ACV,11.6,8.3,14.4,12.7,0.0
2015-02-10,ACV,8.0,3.9,12.2,0.0,0.0
2015-02-11,ACV,8.5,4.4,12.8,0.0,0.0
2015-02-12,ACV,9.5,4.4,16.1,0.0,0.0
2015-02-13,ACV,8.8,5.6,12.2,0.0,0.0
2015-02-14,ACV,10.5,7.8,15.0,0.0,0.0
2015-02-15,ACV,11.1,4.4,19.4,0.0,0.0
2015-02-16,ACV,9.6,5.6,16.1,0.0,0.0
2015-02-17,ACV,9.9,6.7,12.2,0.0,0.0
2015-02-18,ACV,11.1,10.6,12.2,0.0,0.0
2015-02-19,ACV,10.1,6.7,12.8,0.0,0.0
2015-02-20,ACV,9.5,3.3,16.1,0.0,0.0
2015-02-21,ACV,9.2,3.3,16.7,0.0,0.0
2015-02-22,ACV,10.9,5.6,16.7,0.0,0.0
2015-02-23,ACV,9.0,2.2,17.2,0.0,0.0
2015-02-24,ACV,8.0,1.1,14.4,0.0,0.0
2015-02-25,ACV,8.3,1.7,13.9,0.0,0.0
2015-02-26,ACV,9.1,3.9,13.9,6.1,0.0
2015-02-27,ACV,9.6,6.7,11.7,5.8,0.0
2015-02-28,ACV,9.7,5.0,15.6,0.0,0.0
2015-03-01,ACV,8.6,2.8,14.4,0.0,0.0
2015-03-02,ACV,9.2,4.4,12.8,0.0,0.0
2015-03-03,ACV,6.6,1.1,12.2,0.0,0.0
2015-03-04,ACV,6.8,1.1,12.8,0.0,0.0
2015-03-05,ACV,8.6,2.8,15.0,0.0,0.0
2015-03-06,ACV,7.7,2.2,13.9,0.0,0.0
2015-03-07,ACV,7.7,5.0,9.4,0.0,0.0
2015-03-08,ACV,8.2,6.1,10.0,0.0,0.0
2015-03-09,ACV,8.9,7.8,10.6,0.0,0.0
2015-03-10,ACV,9.5,7.8,13.9,0.0,0.0
2015-03-11,ACV,12.7,10.6,16.1,3.0,0.0
2015-03-12,ACV,12.2,7.2,17.2,0.0,0.0
2015-03-13,ACV,12.4,9.4,17.8,0.0,0.0
2015-03-14,ACV,13.9,11.1,18.9,0.0,0.0
2015-03-15,ACV,12.5,10.6,16.7,13.7,0.0
2015-03-16,ACV,10.7,10.0,12.2,0.0,0.0
2015-03-17,ACV,10.8,7.2,13.3,0.0,0.0
2015-03-18,ACV,8.9,2.8,15.0,0.0,0.0
2015-03-19,ACV,8.8,6.1,11.7,0.0,0.0
2015-03-20,ACV,10.8,5.0,15.6,5.3,0.0
2015-03-21,ACV,11.4,7.8,15.6,0.3,0.0
2015-03-22,ACV,11.4,10.0,14.4,24.1,0.0
2015-03-23,ACV,10.5,8.3,13.3,12.4,0.0
2015-03-24,ACV,11.9,10.0,14.4,15.2,0.0
2015-03-25,ACV,10.9,6.1,15.0,0.0,0.0
2015-03-26,ACV,10.9,10.0,12.2,0.0,0.0
2015-03-27,ACV,11.3,10.0,13.9,2.5,0.0
2015-03-28,ACV,10.0,3.9,15.0,0.0,0.0
2015-03-29,ACV,10.9,7.2,14.4,0.0,0.0
2015-03-30,ACV,10.6,6.7,12.8,0.0,0.0
2015-03-31,ACV,11.2,6.1,13.9,4.8,0.0
2015-01-01,ADK,2.8,-1.0,6.0,,
2015-01-02,ADK,,,,,
2015-01-03,ADK,1.9,-3.0,5.0,,
2015-01-04,ADK,4.2,4.0,6.0,,
2015-01-05,ADK,4.3,3.0,6.0,,
2015-01-06,ADK,3.3,0.0,6.0,,
2015-01-07,ADK,3.5,3.0,4.0,,
2015-01-08,ADK,1.2,-2.0,4.0,,
2015-01-09,ADK,0.9,-2.0,3.0,,
2015-01-10,ADK,5.8,4.0,7.0,,
2015-01-11,ADK,3.6,2.0,6.0,,
2015-01-12,ADK,2.5,-2.0,6.0,,
2015-01-13,ADK,-0.9,-4.0,3.0,,
2015-01-14,ADK,,,,,
2015-01-15,ADK,,,,,
2015-01-16,ADK,,,,,
2015-01-17,ADK,0.3,-2.0,3.0,,
2015-01-18,ADK,1.1,-3.0,4.0,,
2015-01-19,ADK,3.5,2.0,6.0,,
2015-01-20,ADK,5.3,4.0,6.0,,
2015-01-21,ADK,,,,,
2015-01-22,ADK,,,,,
2015-01-23,ADK,2.2,-1.0,4.0,,
2015-01-24,ADK,0.2,-2.0,3.0,,
2015-01-25,ADK,2.9,0.0,6.0,,
2015-01-26,ADK,2.5,,,,
2015-01-27,ADK,-0.5,,,,
2015-01-28,ADK,,,,,
2015-01-29,ADK,1.2,0.0,2.0,,
2015-01-30,ADK,1.9,1.0,3.0,,
2015-01-31,ADK,1.3,1.0,2.0,,
2015-02-01,ADK,1.5,0.0,3.0,,
2015-02-02,ADK,2.7,,,,
2015-02-03,ADK,1.5,0.0,3.0,,
2015-02-04,ADK,3.6,3.0,5.0,,
2015-02-05,ADK,4.0,3.0,5.0,,
2015-02-06,ADK,3.5,3.0,5.0,,
2015-02-07,ADK,2.0,,,,
2015-02-08,ADK,-1.8,-3.0,-1.0,,
2015-02-09,ADK,-1.6,-4.0,1.0,,
2015-02-10,ADK,1.0,0.0,1.0,,
2015-02-11,ADK,1.0,1.0,1.0,,
2015-02-12,ADK,-0.4,-1.0,1.0,,
2015-02-13,ADK,-1.2,-2.0,-1.0,,
2015-02-14,ADK,0.6,-1.0,2.0,,
2015-02-15,ADK,1.6,,,,
2015-02-16,ADK,0.8,-1.0,3.0,,
2015-02-17,ADK,-0.7,-5.0,3.0,,
2015-02-18,ADK,1.3,-1.0,3.0,,
2015-02-19,ADK,1.9,,,,
2015-02-20,ADK,1.0,1.0,1.0,,
2015-02-21,ADK,1.2,-1.0,3.0,,
2015-02-22,ADK,0.1,-2.0,3.0,,
2015-02-23,ADK,0.4,-3.0,2.0,,
2015-02-24,ADK,-0.8,-6.0,2.0,,
2015-02-25,ADK,2.9,,,,
2015-02-26,ADK,3.8,,,,
2015-02-27,ADK,2.0,-1.0,4.0,,
2015-02-28,ADK,2.4,-2.0,4.0,,
2015-03-01,ADK,3.2,3.0,4.0,,
2015-03-02,ADK,2.3,,,,
2015-03-03,ADK,2.0,-2.0,5.0,,
2015-03-04,ADK,2.5,2.0,4.0,,
2015-03-05,ADK,3.7,0.0,8.0,,
2015-03-06,ADK,5.6,2.0,7.0,,
2015-03-07,ADK,1.1,-2.0,4.0,,
2015-03-08,ADK,1.4,,,,
2015-03-09,ADK,2.5,2.0,4.0,,
2015-03-10,ADK,0.2,-1.0,2.0,,
2015-03-11,ADK,-0.2,-2.0,2.0,,
2015-03-12,ADK,1.4,-2.0,3.0,,
2015-03-13,ADK,,,,,
2015-03-14,ADK,,,,,
2015-03-15,ADK,,,,,
2015-03-16,ADK,,,,,
2015-03-17,ADK,,,,,
2015-03-18,ADK,,,,,
2015-03-19,ADK,,,,,
2015-03-20,ADK,2.8,2.0,5.0,,
2015-03-21,ADK,2.1,1.0,4.0,,
2015-03-22,ADK,1.3,0.0,3.0,,
2015-03-23,ADK,2.4,1.0,4.0,,
2015-03-24,ADK,1.2,1.0,2.0,,
2015-03-25,ADK,-0.2,-2.0,2.0,,
2015-03-26,ADK,0.5,-1.0,3.0,,
2015-03-27,ADK,1.5,1.0,3.0,,
2015-03-28,ADK,1.3,-1.0,3.0,,
2015-03-29,ADK,-0.3,-5.0,4.0,,
2015-03-30,ADK,0.2,-3.0,4.0,,
2015-03-31,ADK,1.5,-1.0,4.0,,
2015-01-01,ADQ,1.9,1.7,4.4,0.0,0.0
2015-01-02,ADQ,2.3,-0.5,3.3,0.0,0.0
2015-01-03,ADQ,1.1,0.0,4.4,2.3,0.0
2015-01-04,ADQ,2.0,-3.2,3.3,1.3,0.0
2015-01-05,ADQ,0.6,-1.6,4.4,0.0,0.0
2015-01-06,ADQ,3.6,2.2,5.6,17.3,0.0
2015-01-07,ADQ,5.3,4.4,6.1,28.7,0.0
2015-01-08,ADQ,6.1,5.6,7.2,32.5,0.0
2015-01-09,ADQ,5.8,2.2,6.1,2.5,0.0
2015-01-10,ADQ,2.9,1.1,5.0,0.3,0.0
2015-01-11,ADQ,4.4,3.3,6.1,5.6,0.0
2015-01-12,ADQ,6.1,5.6,7.2,36.1,0.0
2015-01-13,ADQ,6.3,5.0,6.7,15.7,0.0
2015-01-14,ADQ,5.8,4.4,6.7,42.2,0.0
2015-01-15,ADQ,6.1,4.4,6.7,15.7,0.0
2015-01-16,ADQ,5.0,3.9,5.6,9.7,0.0
2015-01-17,ADQ,3.7,-1.0,6.1,2.3,0.0
2015-01-18,ADQ,0.2,-3.2,3.3,0.0,0.0
2015-01-19,ADQ,0.6,-0.5,2.2,7.1,0.0
2015-01-20,ADQ,1.8,1.1,3.9,2.0,0.0
2015-01-21,ADQ,1.9,0.0,2.2,0.0,0.0
2015-01-22,ADQ,1.1,0.0,3.3,7.9,0.0
2015-01-23,ADQ,2.3,0.6,2.2,0.8,0.0
2015-01-24,ADQ,-0.9,-4.9,0.6,0.0,0.0
2015-01-25,ADQ,-3.7,-8.2,-1.6,0.0,0.0
2015-01-26,ADQ,-4.2,-6.6,0.6,3.0,5.0
2015-01-27,ADQ,0.5,-2.1,3.9,3.8,3.0
2015-01-28,ADQ,3.2,0.0,3.9,17.8,0.0
2015-01-29,ADQ,1.1,-0.5,1.1,0.0,0.0
2015-01-30,ADQ,0.9,0.0,4.4,0.8,0.0
2015-01-31,ADQ,4.2,4.4,5.6,2.0,0.0
2015-02-01,ADQ,4.7,-1.0,5.6,0.5,0.0
2015-02-02,ADQ,0.4,-4.3,5.0,0.0,0.0
2015-02-03,ADQ,1.2,-2.1,5.0,0.0,0.0
2015-02-04,ADQ,3.3,0.6,5.0,1.3,0.0
2015-02-05,ADQ,1.8,-0.5,2.2,0.0,0.0
2015-02-06,ADQ,-0.1,-3.2,0.6,0.0,0.0
2015-02-07,ADQ,-3.9,-6.6,-3.2,6.6,10.0
2015-02-08,ADQ,-3.2,-6.0,0.6,7.6,15.0
2015-02-09,ADQ,-2.7,-8.2,5.0,13.5,13.0
2015-02-10,ADQ,4.3,3.9,5.0,33.8,0.0
2015-02-11,ADQ,3.9,2.2,4.4,6.1,0.0
2015-02-12,ADQ,3.9,2.8,5.6,2.5,0.0
2015-02-13,ADQ,4.1,3.3,4.4,0.5,0.0
2015-02-14,ADQ,3.8,-0.5,5.6,4.1,0.0
2015-02-15,ADQ,2.7,-1.0,6.1,31.8,0.0
2015-02-16,ADQ,5.9,3.9,7.2,31.8,0.0
2015-02-17,ADQ,4.3,-2.1,5.0,1.0,0.0
2015-02-18,ADQ,0.0,-3.8,6.7,0.0,0.0
2015-02-19,ADQ,-0.2,-4.3,5.6,0.0,0.0
2015-02-20,ADQ,4.8,4.4,6.1,58.9,0.0
2015-02-21,ADQ,5.6,4.4,6.1,1.8,0.0
2015-02-22,ADQ,5.2,2.8,7.2,3.3,0.0
2015-02-23,ADQ,4.0,-1.6,6.7,0.0,0.0
2015-02-24,ADQ,0.5,-3.2,5.0,8.9,0.0
2015-02-25,ADQ,4.8,1.1,6.7,6.9,0.0
2015-02-26,ADQ,2.5,-2.7,5.0,0.0,0.0
2015-02-27,ADQ,-0.6,-3.8,3.3,0.0,0.0
2015-02-28,ADQ,3.1,1.1,7.2,2.5,0.0
2015-03-01,ADQ,2.5,-2.1,4.4,0.8,0.0
2015-03-02,ADQ,4.4,2.8,6.1,42.7,0.0
2015-03-03,ADQ,5.2,1.1,7.2,0.3,0.0
2015-03-04,ADQ,5.1,3.9,6.7,0.5,0.0
2015-03-05,ADQ,5.0,3.3,8.3,1.8,0.0
2015-03-06,ADQ,4.4,2.2,7.2,0.0,0.0
2015-03-07,ADQ,5.7,0.6,8.3,0.0,0.0
2015-03-08,ADQ,1.6,-1.6,2.2,0.0,0.0
2015-03-09,ADQ,-3.2,-8.8,-1.0,0.0,0.0
2015-03-10,ADQ,-5.9,-9.9,-0.5,0.0,0.0
2015-03-11,ADQ,-4.5,-7.7,-1.0,0.0,0.0
2015-03-12,ADQ,-6.3,-10.5,-4.9,0.0,0.0
2015-03-13,ADQ,-8.9,-10.5,-4.9,0.3,0.0
2015-03-14,ADQ,-6.4,-8.8,1.1,1.0,0.0
2015-03-15,ADQ,1.4,0.6,5.0,22.4,0.0
2015-03-16,ADQ,4.1,2.8,7.2,13.7,0.0
2015-03-17,ADQ,4.6,3.3,6.7,18.0,0.0
2015-03-18,ADQ,5.5,2.8,6.1,29.0,0.0
2015-03-19,ADQ,3.7,2.8,6.1,6.6,0.0
2015-03-20,ADQ,5.7,4.4,7.8,0.3,0.0
2015-03-21,ADQ,4.3,0.0,6.7,0.0,0.0
2015-03-22,ADQ,4.9,2.2,7.8,2.5,0.0
2015-03-23,ADQ,5.6,3.9,7.2,0.0,0.0
2015-03-24,ADQ,5.7,5.0,6.7,2.5,0.0
2015-03-25,ADQ,5.9,5.6,6.1,21.6,0.0
2015-03-26,ADQ,5.9,4.4,8.3,3.6,0.0
2015-03-27,ADQ,5.3,3.3,6.7,5.1,0.0
2015-03-28,ADQ,5.6,4.4,6.1,10.7,0.0
2015-03-29,ADQ,4.9,3.3,6.7,7.6,0.0
2015-03-30,ADQ,4.3,1.7,7.2,0.5,0.0
2015-03-31,ADQ,3.7,0.0,6.7,0.0,0.0
2015-01-01,AEX,4.1,2.8,5.6,,
2015-01-02,AEX,8.3,5.0,11.1,,
2015-01-03,AEX,15.0,11.1,18.9,53.0,
2015-01-04,AEX,6.6,2.8,10.0,0.0,
2015-01-05,AEX,1.7,-2.2,8.9,0.0,
2015-01-06,AEX,4.2,-3.9,16.7,0.0,
2015-01-07,AEX,3.6,-2.8,10.0,0.0,
2015-01-08,AEX,-3.1,-8.3,1.7,0.0,
2015-01-09,AEX,1.2,-0.6,3.3,,
2015-01-10,AEX,2.5,-1.7,6.7,,
2015-01-11,AEX,7.1,2.8,13.9,,
2015-01-12,AEX,10.4,5.6,13.9,15.8,
2015-01-13,AEX,2.9,0.6,5.0,0.0,
2015-01-14,AEX,1.1,0.0,2.8,0.0,
2015-01-15,AEX,3.5,-0.6,10.0,,
2015-01-16,AEX,3.9,-3.3,13.9,0.0,
2015-01-17,AEX,7.1,-1.7,16.1,0.0,
2015-01-18,AEX,9.8,1.7,20.0,0.0,
2015-01-19,AEX,8.7,-2.2,20.0,0.0,
2015-01-20,AEX,12.2,4.4,21.1,0.0,
2015-01-21,AEX,13.0,7.8,17.8,0.0,
2015-01-22,AEX,8.9,5.0,12.8,,
2015-01-23,AEX,5.0,2.2,6.1,,
2015-01-24,AEX,6.1,-0.6,16.1,0.0,
2015-01-25,AEX,10.4,0.0,20.6,0.0,
2015-01-26,AEX,9.7,3.3,17.2,0.0,
2015-01-27,AEX,12.8,3.3,25.0,0.0,
2015-01-28,AEX,12.5,2.2,22.8,0.0,
2015-01-29,AEX,16.5,7.8,25.0,0.0,
2015-01-30,AEX,8.6,4.4,14.4,0.0,
2015-01-31,AEX,9.3,1.1,16.7,0.0,
2015-02-01,AEX,16.1,10.0,25.0,,
2015-02-02,AEX,4.4,-1.1,10.0,0.0,
2015-02-03,AEX,3.2,-0.6,7.8,0.0,
2015-02-04,AEX,7.0,2.8,11.7,,
2015-02-05,AEX,7.2,2.8,10.0,0.0,
2015-02-06,AEX,5.4,-2.2,15.0,0.0,
2015-02-07,AEX,10.7,0.0,20.6,0.0,
2015-02-08,AEX,16.6,11.1,24.4,0.0,
2015-02-09,AEX,17.1,8.3,25.6,0.0,
2015-02-10,AEX,9.9,3.9,18.3,0.0,
2015-02-11,AEX,10.7,0.6,22.8,0.0,
2015-02-12,AEX,9.6,4.4,16.1,0.0,
2015-02-13,AEX,5.7,-1.1,15.0,0.0,
2015-02-14,AEX,11.2,1.7,24.4,0.0,
2015-02-15,AEX,9.9,5.0,15.0,,
2015-02-16,AEX,9.8,1.7,20.0,,
2015-02-17,AEX,1.3,-2.2,6.1,0.0,
2015-02-18,AEX,4.7,-2.8,15.0,0.0,
2015-02-19,AEX,3.2,-1.7,10.0,0.0,
2015-02-20,AEX,10.9,0.6,18.9,,
2015-02-21,AEX,19.5,16.7,22.2,,
2015-02-22,AEX,7.8,5.6,12.8,,
2015-02-23,AEX,2.0,-0.6,5.0,,
2015-02-24,AEX,0.5,-1.7,3.3,0.0,
2015-02-25,AEX,2.4,1.7,3.3,,
2015-02-26,AEX,4.8,2.2,10.6,0.0,
2015-02-27,AEX,3.3,0.6,8.3,0.0,
2015-02-28,AEX,7.6,0.0,15.6,,
2015-03-01,AEX,12.5,9.4,16.7,,
2015-03-02,AEX,8.1,6.1,10.0,,
2015-03-03,AEX,15.3,6.7,26.1,,
2015-03-04,AEX,21.4,6.7,27.2,,
2015-03-05,AEX,1.8,-0.6,5.6,,
2015-03-06,AEX,2.8,-3.3,11.1,0.0,
2015-03-07,AEX,7.0,-3.9,18.9,0.0,
2015-03-08,AEX,9.7,7.2,12.8,,
2015-03-09,AEX,11.8,8.9,15.6,,
2015-03-10,AEX,16.8,13.9,18.9,,
2015-03-11,AEX,14.4,12.2,17.8,0.0,
2015-03-12,AEX,16.5,13.3,22.2,,
2015-03-13,AEX,19.1,17.2,21.7,,
2015-03-14,AEX,18.8,15.0,24.4,,
2015-03-15,AEX,18.7,,,,
2015-03-16,AEX,19.5,11.7,27.8,0.0,
2015-03-17,AEX,21.2,13.3,30.0,0.0,
2015-03-18,AEX,19.3,16.1,23.9,,
2015-03-19,AEX,19.1,15.0,25.0,,
2015-03-20,AEX,20.8,16.1,27.2,6.6,
2015-03-21,AEX,15.7,15.0,16.7,,
2015-03-22,AEX,16.4,13.3,18.9,,
2015-03-23,AEX,15.6,11.1,22.2,0.0,
2015-03-24,AEX,15.2,7.2,23.3,0.0,
2015-03-25,AEX,17.3,8.3,25.0,0.0,
2015-03-26,AEX,15.8,11.7,21.7,,
2015-03-27,AEX,13.2,3.9,22.2,0.0,
2015-03-28,AEX,13.8,4.4,23.3,0.0,
2015-03-29,AEX,18.4,12.2,27.2,0.0,
2015-03-30,AEX,20.2,11.7,27.8,0.0,
2015-03-31,AEX,21.4,14.4,27.8,0.0,
2015-01-01,AGS,4.2,-2.1,15.6,0.0,0.0
2015-01-02,AGS,9.3,6.1,13.9,1.8,0.0
2015-01-03,AGS,11.9,10.6,15.0,0.0,0.0
2015-01-04,AGS,18.1,10.6,22.2,7.9,0.0
2015-01-05,AGS,10.3,0.0,13.3,0.0,0.0
2015-01-06,AGS,5.1,-3.8,16.1,0.0,0.0
2015-01-07,AGS,6.3,-3.2,8.9,0.0,0.0
2015-01-08,AGS,-3.2,-9.3,0.6,0.0,0.0
2015-01-09,AGS,-0.2,-8.2,10.0,0.0,0.0
2015-01-10,AGS,3.1,-6.0,10.0,0.0,0.0
